property_name	address	area	city	province	state	country	latitude	longitude	property_type	hotel_brand	hotel_star_rating	hotel_facilities	number_of_hotel_facilities	room_type	room_count	room_facilities	number_of_room_facilities	point_of_interest	number_of_POIs	image_count	positive_reviews_count	critical_reviews_count	guest_recommendation	site_review_count	site_review_rating	site_stay_service_quality_review_rating	site_stay_amenities_review_rating	site_stay_food_review_rating	site_stay_value_review_rating	site_stay_location_review_rating	site_stay_cleanliness_review_rating	uniq_id
Treebo Yantra Leisures	105, Snowdon Road, Ooty , Tamil Nadu- 643001	Pudumund	Ooty	Ooty	Tamil Nadu	India	11.4233527	76.7044143	Hotel	Treebo Hotels	3	Business Center |Dry Cleaning|Laundry Service Available|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |24 Hour Front Desk|Power Backup|Gardens|Multi Lingual Staff|Wake-up Call / Service|Suitable For Children|Conference Facility |Smoking Rooms|Smoking Area |Veg / Non Veg Kitchens Separate |Food Facility|Newspapers In Lobby|Outdoor Parking - Secured|Parking Facility|Internet Access|Restaurant|Room Service|Fire Safety|CCTV|Fire Exit Signs|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days|Public Restrooms|Security at All Hotel Entrances	31	Standard Room	28	Room Service |Basic Bathroom Amenities|Ceiling Fan|Internet Connection In Room|Telephone|Shower Facility Available| Hot / Cold Running Water|Housekeeping|Desk in Room|Toiletries|Moisturiser|Coffee Table|HD / LCD Satellite TV |TV|Mirror|Attached Bathroom|Bedside Table|Daily Room Cleaning|Dustbins|Rooms with Attached Bathrooms|Western Toilet Seat	21		0	45	63	7	87	70	4.2	4.1	4.1	4.2	4.2	4.4	4.2	0dbe0f33d27fc938425c52ba78f8729a
UNA Smart Radiant Plaza	Radiant plaza, Aastha Enclave, Dhanaula Road, Barnala, Punjab	Aastha Enclave	Barnala	Barnala	Punjab	India	30.38237209	75.54442683	Hotel	UNA Group	3	Airport Transfer Available / Surcharge|Business Center |Doctor on Call|Dry Cleaning|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Lobby|Front Desk|Locker Facility|Local Tour / Travel Desk|Valet service|Major Credit Cards Accepted|24 Hour Front Desk|Luggage Storage|Welcome Drinks|Power Backup|Wedding Services Facility|Wake-up Call / Service|Suitable For Children|Conference Facility |Car Rental|Taxi Services|Board Room| Drivers Rest Room|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Party hall|RO Water Purification System|Parking Facility|Internet Access	32	Deluxe Room	28	Air Conditioning |Tea Coffee Kettle / Maker|Telephone|Shower Facility Available| Hot / Cold Running Water|HD / LCD Satellite TV |Attached Bathroom	7	Aastha Enclave	1	14	61	3	90	64	4.4	4.4	4.5	4.5	4.6	4.4	4.6	7930074c549776e080fca12b31f1fa08
The Quilon Beach Hotel	Beach Road, Kollam	Beach Road	Kollam	Kollam	Kerala	India	8.874873896	76.59211575	Hotel	null	5	Swimming Pool|Airport Transfer Available / Surcharge|Ballroom|Banquet Facilities|Bar / Lounge |Business Center |Currency Exchange|Disabled Friendly Facilities |Doctor on Call|Dry Cleaning|Health Club / Gym Facility Available|Laundry Service Available|Lift / Elevator|Lobby|Non Smoking Rooms|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Locker Facility|Spa On Site - Chargeable|Local Tour / Travel Desk|Valet service|Major Credit Cards Accepted|24 Hour Front Desk|Luggage Storage|Medical Assistance Available|Air-Conditioning - Central|Welcome Drinks|Power Backup|Express Check-In / Check-Out|Audio - Visual Equipment|Wedding Services Facility|Exhibit Space|Wake-up Call / Service|Fitness Equipment|Sauna|Coffee Shop / Cafe|Conference Facility |Disabled Friendly Rooms|Multi - Line Phone|Jacuzzi|Wheelchair Accessibility - Room|Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Village Visit ( Chargeable )|Car Rental|Express Laundry|Taxi Services|Board Room| Drivers Rest Room|Newspapers In Lobby|Children's Park|Room Service (24 Hours)|Party hall|STD / ISD|Baggage Room|Guide / Sightseeing Service|Laptop Available on Hire|Adjoining Rooms|Parking Facility	60	Premium Beach View Room	93	Mirror	1	Mahatma Gandhi Beach|Shendurni Wildlife Sanctuary|Sasthamkotta (Fresh Water Lake)|THENMALA ECO TOURISM|KOLLAM RAILWAY STATION|Paravoor Lake|Thenmala|Thirumullawaram Beach|Trivandrum Airport|Amrithananthamayi Ashram|Paravur|Varkala Beach|Mayyanadu|Alumkadavu (Backwaters)|Oachira|Neendakara|Munroe Island/Munrothuruthu|Thangal Kunju Musliar College of Engineering, Kilikolloor|Cochin|Chavara|Palaravi Waterfalls|Kundara|Thangassery Churches|Palaruvi Waterfalls|Beach Road	25	50	59	4	84	63	4.5	4.4	4.4	4.1	4.5	4.6	4.6	ef1079a373d4b2c44fc97d4edec85b4b
Treebo Blossom	Ghodbunder Rd, Anand Nagar, Thane West, Thane, Maharashtra	Thane West	Thane	Thane	Maharashtra	India	19.26403417	72.9670662	Hotel	Treebo Hotels	3	Laundry Service Available|Lift / Elevator|Non Smoking Rooms|Parking Facilities Available|Front Desk|Local Tour / Travel Desk|24 Hour Front Desk|Power Backup|Multi Lingual Staff|Wake-up Call / Service|Smoking Rooms|Jacuzzi|Wheelchair Accessibility - Room|Smoking Area |Newspapers In Lobby|Parking Facility|Internet Access|Room Service|Fire Safety|Public Restrooms	20	Standard Room	42	Room Service |Air Conditioning |Basic Bathroom Amenities|Ceiling Fan|Iron / Ironing board available|Tea Coffee Kettle / Maker|Telephone|Shower Facility Available|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Breakfast Available|Toiletries|Safe - In - Room |Coffee Table|HD / LCD Satellite TV |TV|Mirror|Attached Bathroom|Daily Room Cleaning|Rooms with Attached Bathrooms|Western Toilet Seat	24	Thane West	1	42	30	2	87	32	4	3.9	3.8	3.7	4	4	4.3	6f27daea1b4b6a71276894f0ad090c16
The Triple C Hotel	Buxi Bazar	Buxi Bazar	Cuttack	Cuttack	Orissa	India	20.47514416	85.8735527	Hotel	null	3		0	Pearl Room	28	Air Conditioning |Cable / Satellite / Pay TV available|Tea Coffee Kettle / Maker|Internet Connection In Room|Telephone|HD / LCD Satellite TV |Attached Bathroom	7	Buxi Bazar|Barabati Fort|Cuttack Chandi Temple	3	16	37	12	81	49	3.7	3.7	3.8	3.5	3.8	3.9	3.9	28d8faf9b60d2093714d2c04342b334f
Usha Kiran Palace Hotel	Jayendraganj,Lashkar,Gwalior	Lashkar	Gwalior	Gwalior	Madhya Pradesh	India	26.20400148	78.16639892	Hotel	null	0	Banquet Facilities|Lobby|Front Desk|Conference Facility	4	Superior Room/Double Bed/Comp Basic Wifi	0	Air Conditioning|120 AC|220 AC|Desk|Smoke Detector|Dry Cleaning|Working Desk Phone|Mini Bar|Two Line Telephone|Handicapped Facilities|Clothes Press|Shower|Cable/Satellite TV|No Smoking Room|Balcony|Color TV|Internet Access|Computer|Direct Dial Phone|Television|Free Newspaper|Remote Control TV|Movie Channels|Iron/Ironing Board|Hairdryer|Shower Cap|Bath Tub|Bathrobe|Bathroom Amenities	29	phoolbagh|Captain Roop Singh Stadium|Lashkar|Suraj Kund|Gujari Mahal	5	35	6	1	85	7	4.1	4.3	4.7	4	4	4.1	5	daa5045ae00780a01f09d26b4e99fbd6
The Royale Country Retreat	Kodiyat Near Chandra Shekhar Colony Post Sisarma,Udaipur 313001	Others	Udaipur	Udaipur	Rajasthan	India	24.5819295	73.6393631	Homestay	null	0	Doctor on Call|Dry Cleaning|Laundry Service Available|Pets Allowed|Power Backup|Kitchen available (home cook food on request)|Pick Up and Drop (Rly Station, Bus Stand, Temple)|Vegetarian Food / Jain Food Available|Car Rental|Taxi Services|Campfire / Bon Fire|Food Facility|Outdoor Parking - Non Secured|Internet Access |Room Service	15	Deluxe Room	6	Room Service |Air Conditioning |Basic Bathroom Amenities|Hairdryer (on request)|Breakfast Available (surcharge)|Reading Lamps| Hot / Cold Running Water|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Slippers|Premium Amenities / Toiletries|Wardrobe|Split A.C's|Utensils (on request)|Dustbins|In-room Storage Space	16	Sajjangarh Wildlife Sanctuary|Others	2	12	2	1	33	3	4.1	4.7	4.9	5	4.5	3.3	4.8	ad12fba11720e90be7a6694a7d9b02e2
Tulip House	Civile lines, old patrika marg, Civil lines	Civil Lines	Allahabad	Allahabad	Uttar Pradesh	India	25.4572339	81.8394058	Hotel	null	2		0	Club Room	20	Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|HD / LCD Satellite TV	9	Ashoka Pillar|Allahabad Museum|Allahabad University|Civil Lines|Swaraj Bhavan	5	3	0	1	0	1	2.6	1.6	1.6	2.6	1.6	4.6	2.6	5264756ce172f8b79193878d32cd1b17
Treebo Unity	3rd Floor,Shivam Arcade,Opp.Nirman Tower,Near Aloft Hotel,Ghatlodiya,Ahmedabad,Gujarat 380061	S.G. Road	Ahmedabad	Ahmedabad	Gujarat	India	23.08260887	72.5338957	Hotel	Treebo Hotels	2	Business Center |Dry Cleaning|Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Major Credit Cards Accepted|24 Hour Front Desk|Power Backup|Wedding Services Facility|Multi Lingual Staff|Suitable For Children|Conference Facility |Smoking Rooms|Smoking Area |Food Facility|Newspapers In Lobby|Outdoor Parking - Secured|Parking Facility|Internet Access |Room Service|Fire Safety|CCTV|Fire Exit Signs|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days|Public Restrooms|Security at All Hotel Entrances	29	Deluxe Room	26	Room Service |Air Conditioning |Balcony / Terrace|Bathrobe (on request) |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Iron / Ironing board available|Tea Coffee Kettle / Maker|Shared Bathroom|Telephone|Shower Facility Available|Breakfast Available (surcharge)|Newspapers|Shower Caps Available|Mineral Water|Shoe Shine| Hot / Cold Running Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Toiletries|Window Opens|Makeup / Shaving Mirror|Sofa Cum Bed Available|Slippers|Pinup Boards|Primium Bathrooms|Premium Amenities / Toiletries|Shaving Kit /Dental Kit|Moisturiser|Separate Bathtubs And Shower|Second Bathrooms|Safe (on request)|Hill View from all Rooms|Coffee Table|HD / LCD Satellite TV |Sofa Table / Extra Seats |Split A.C's|Pillow menu|International Switch Plugs (on request)|Soundproof Windows|TV|Bathrobes|Rollaway Beds|Channel Music|Mirror|Luxurious Feather Mattresses|Custom Duvets / Linen|Utensils (on request)|Electronic Weighing Machine|Local Calls Free|Induction Plate|Stationery Kit|Dressing Area|Luggage Rack|Attached Bathroom|Clothes Hook in Bathroom|Complete Bedding|Curtains/Shades|Daily Room Cleaning|Disabled Friendly Bathrooms|Do-Not-Disturb Notice|Dustbins|Extra Toilteries on Demand|In-room Storage Space|In-Room Safe|Modern Toilet Facilities|Room Door Fitted with Lock and Key|Room with Window/Ventilation|Rooms with Attached Bathrooms|Sanitary Bin|Western Toilet Seat|Breakfast chargeable	75	Chandlodiya Railway Station|Gurukul Road|CIMS Hospital|S.G. Road|Gujarat Science City|Sterling Hospital|SAL Hospital	7	56	65	8	87	73	4.2	4.2	4.1	4.6	4.2	4.1	4.6	81f204faa5203cffcc01c16cc8abec7f
Treebo White Inn	21, Shilpgram Road, Taj Nagari -1, Near Shilpgram, Agra- 282001	Fatehabad Road	Agra	Agra	Uttar Pradesh	India	27.1648998	78.0540874	Hotel	Treebo Hotels	2	Business Center |Laundry Service Available|Lift / Elevator|Lobby|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|24 Hour Front Desk|Multi Lingual Staff|Wake-up Call / Service|Conference Facility |Smoking Rooms|Board Room|Food Facility|Airport Transfer Free|Parking Facility|Internet Access |Restaurant|Room Service|CCTV|Fire Exit Signs	22	Standard Room	44	Room Service |Air Conditioning |Basic Bathroom Amenities|Ceiling Fan|Tea Coffee Kettle / Maker|Internet Connection In Room|Telephone|Shower Facility Available|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Breakfast Available|Toiletries|Moisturiser|Coffee Table|HD / LCD Satellite TV |TV|Mirror|Attached Bathroom|Daily Room Cleaning|Dustbins|Rooms with Attached Bathrooms|Western Toilet Seat	25		0	39	23	6	68	29	4.1	4	3.9	3.9	4	4	4.1	ce38629e60153dacfaad411888e1baee
The Solitaire Villa	C-111 South City 1 Gurgaon	Sector 39	Gurgaon	Gurgaon	Haryana	India	28.46350595	77.03271558	Villa	null	0	Doctor on Call|Laundry Service Available|Parking Facilities Available|Front Desk|Major Credit Cards Accepted|Power Backup|Pick Up and Drop (Rly Station, Bus Stand, Temple)|Car Rental|Room Service (24 Hours)	9	Deluxe Room	17	Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ensuite / Private Bathroom|Telephone| Hot / Cold Running Water	5	Gurgaon Railway Station|Sheetla Mata Mandir|Star Mall|Sadar Bazar|District And Sessions Court-Gurgaon|The Sheetala Devi Temple|Huda Gymkhana Club|Civil Hospital|Sector 39|Sheetla Hospital|City Centre Mall|Aarvy Hospital|Gurgaon Bus Terminus|Dlf Golf and Country Club	14	12	21	17	55	38	3	3	2.7	3.2	3.1	3.3	3	26b466b4f5f10a723ac1072edc903fdb
The South Indian Hotel	10211, Padam Singh Road,(Ajmal Khan Road), Karol Bagh,	Karol Bagh Area	Delhi	Delhi	Delhi	India	28.6472667	77.1921117	Hotel	null	3	Airport Transfer Available / Surcharge|Currency Exchange|Doctor on Call|Dry Cleaning|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Lobby|Non Smoking Rooms|Parking Facilities Available|Front Desk|Locker Facility|Local Tour / Travel Desk|Valet service|Major Credit Cards Accepted|24 Hour Front Desk|Luggage Storage|Doorman|Medical Assistance Available|Power Backup|Multi Lingual Staff|Wake-up Call / Service|Suitable For Children|Coffee Shop / Cafe|Smoking Rooms|ATM / Banking|Fax Machine|Kitchen available (home cook food on request)|Electronic / Magnetic Keys|Pick Up and Drop (Rly Station, Bus Stand, Temple)|Smoking Area |Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Car Rental|Taxi Services|Food Facility|Newspapers In Lobby|Family Room|Room Service (24 Hours)|Air / Rail Booking|Courier Service|Internet / Fax (Reception area only)|RO Water Purification System|Parking Facility|Internet Access |Restaurant|Room Service|CCTV|Hotel Trading License|Metal Detectors|Pest Control Facility|Security at All Hotel Entrances|Smoke Detector|Speciality Restaurant |Suites	55	Deluxe Room	14	Room Service |Air Conditioning |Alarm Clock|Balcony / Terrace|Bathrobe (on request) |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan|Clothes Dryer|Ensuite / Private Bathroom|Hairdryer (on request)|Heating Facility (on request) |Iron / Ironing board available|Mini bar - On Charge |Internet Connection In Room|Refrigerator|Telephone|Shower Facility Available|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Desk in Room|Toiletries|Makeup / Shaving Mirror|Safe - In - Room |HD / LCD Satellite TV |TV|Mirror|Bathtub	30	Gaffar Market|Karol Bagh Area|West Delhi	3	16	7	0	71	7	4.4	4.2	4	4.6	4.2	4.6	4.6	5a96cd46ec6f94bc978afe82f785854a
The White Orchid Guest House	Upper Lachumiere, Near Malki Point, Shillong	Lachumiere	Shillong	Shillong	Meghalaya	India	25.5667438	91.8864572	Guest House	null	1	Front Desk|Newspapers In Lobby|Room Service|CCTV	4	Economy	8	Room Service |Air Conditioning |Attached Bathroom	3	Polo Ground-Shillong|Gleneagles of the East|Lachumiere|Shillong Peak|Jawaharlal Nehru Stadium|Shallam Complex|Varanasi Gorkha Golf Club	7	3	1	0	100	1	4	5	2	4	5	4	4	8cd3bf5cc9d3032a5c4563c56c3dbf14
The Square	Near Wockhardt Hospital, Mumbai Agra Road, Nashik	Mumbai Agra Road	Nashik	Nashik	Maharashtra	India	19.9917722	73.7927771	Hotel	null	3	Banquet Facilities|Doctor on Call|Laundry Service Available|Lift / Elevator|Parking Facilities Available|Multi Cuisine Restaurant |Major Credit Cards Accepted|24 Hour Front Desk|Medical Assistance Available|Welcome Drinks|Conference Facility |Food Facility|Internet Access Free|Newspapers In Lobby|Room Service (24 Hours)|Parking Facility	16	Super Deluxe Room	27	Room Service |Air Conditioning |Basic Bathroom Amenities|Ceiling Fan|Ensuite / Private Bathroom|Internet Connection In Room|Telephone|HD / LCD Satellite TV |Attached Bathroom	9	Zaveri Bazaar|Gandhinagar Airport|Kumbh Mela|Nashik Bus Stand|Mumbai Agra Road|Golf Club Ground|City Center	7	12	37	9	82	46	3.7	3.6	3.8	3.9	3.7	4	4.4	2830c1611842d1bcfb6183c62ebd23f1
Utopia Lakeview Serviced Apartment	Utopia Lakeview Serviced Apartment, Housing Board, Teachers Colony	K M Road	Chikmagalur	Chikmagalur	Karnataka	India	13.333218	75.8053904	Hotel	null	2	Barbecue Area|Laundry Service Available|Lobby|Parking Facilities Available|Local Tour / Travel Desk|Welcome Drinks|Power Backup|Gardens|Veranda|Campfire / Bon Fire|Rooftop Garden|Internet Access Free|Newspapers In Lobby|Family Room| Cook Services|Outdoor Parking - Secured|Room Service	17	Luxury Room	4	Room Service |Air Conditioning |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Ceiling Fan| Hot / Cold Running Water|Breakfast Available|HD / LCD Satellite TV	8	K M Road	1	6	22	3	76	25	4.3	4.3	4.3	3.4	4.3	4.2	3.4	4e6373fa08bc5b74f78947efa5a53ae8
The Wings Hotel	22-D, Shyopur Road, Pratap Nagar, Jaipur - 302033, Raghunath Puri,Gaushala Ke Samne	Others	Jaipur	Jaipur	Rajasthan	India	26.8070234	75.8097867	Hotel	null	0	Doctor on Call|Front Desk|Locker Facility|24 Hour Front Desk|Luggage Storage| Drivers Rest Room|Room Service (24 Hours)|STD / ISD|Parking Facility|Internet Access|Room Service|Fire Safety|CCTV	13	Non Ac Room	8	Room Service |Basic Bathroom Amenities|Cable / Satellite / Pay TV available|Video/ DVD/ CD Player Available|Ceiling Fan|Telephone|Newspapers|Mineral Water|Housekeeping|Desk in Room|Extra Bed, Towels, Linens, Bedding (on request)|TV|Mirror|Attached Bathroom|Daily Room Cleaning|Do-Not-Disturb Notice|Dustbins	17	Others|National Institute of Agricultural Marketing|Rajasthan University of Health Sciences|Government Womens Polytechnic College|Sanganer Tehsil|Sanganer Railway Station	6	10	0	0	0	0	0	0	0	0	0	0	0	25195fdd1f9c5fecb21eabd35b2ab53a
Tiger Trails Resort	Village and Post Office Tala, Bandhavgarh National Park	Village Tala	Bandhavgarh	Bandhavgarh	Madhya Pradesh	India	23.647187	80.988453	Resort	null	3	Airport Transfer Available / Surcharge|Bar / Lounge |Barbecue Area|Business Center |Doctor on Call|Laundry Service Available|Library|Lobby|Non Smoking Rooms|Parking Facilities Available|Pets Allowed|Front Desk|Luggage Storage|Power Backup|Gardens|Audio - Visual Equipment|Dance Performances (on demand)|Exhibit Space|Wake-up Call / Service|Suitable For Children|Separate Sitting Area|Conference Facility |Fire Place Available |Picnic Area|Wheelchair Accessibility - Room|Safari|Nature Walk|Smoking Area |Open Air Restaurant / Dining |Vegetarian Food / Jain Food Available|Extra Person / Child - Share the same room|Village Visit ( Chargeable )|Car Rental|Kids Play Zone|Karaoke |Campfire / Bon Fire| Drivers Rest Room|Newspapers In Lobby|Children's Park|STD / ISD|Internet / Fax (Reception area only)|Outdoor Parking - Secured|Parking Facility|Restaurant|First-Aid Kit at Front Desk|Full Time Operation for All 7 Days|Speciality Restaurant	47	Deluxe Cottage	20	Balcony / Terrace|Telephone|Breakfast Available (surcharge)|Housekeeping|Air Cooler|Coffee Table|Mirror|Attached Bathroom|Bedside Table|Daily Room Cleaning|Western Toilet Seat	11	Village Tala	1	11	6	1	85	7	4.2	4.2	4	4.2	4.2	4.3	4.5	7ef92a19d8d3e40cfa082eb9ffee1553
Utkarsh Vilas	Fatehabad Road,Opp Pacific Mall, Only 1 kilometer from the Taj Mahal	Fatehabad Road	Agra	Agra	Uttar Pradesh	India	27.15822394	78.05780049	Hotel	null	4	Swimming Pool|Bar / Lounge |Business Center |Doctor on Call|Health Club / Gym Facility Available|Internet Access - Surcharge|Laundry Service Available|Lift / Elevator|Parking Facilities Available|Front Desk|Multi Cuisine Restaurant |Local Tour / Travel Desk|Power Backup|Sauna|Coffee Shop / Cafe|Jacuzzi|Car Rental|Room Service (24 Hours)|Parking Facility|Room Service	20	Club Room	70	Room Service |Air Conditioning |Cable / Satellite / Pay TV available|Ceiling Fan|Ensuite / Private Bathroom|Hairdryer (on request)|Tea Coffee Kettle / Maker|Mini bar - On Charge |Refrigerator|Telephone|Newspapers|Mineral Water| Hot / Cold Running Water|Housekeeping|Extra Bed, Towels, Linens, Bedding (on request)|Breakfast Available|Toiletries|Window Opens|Slippers|Primium Bathrooms|Moisturiser|Safe (on request)|Coffee Table|Wardrobe|HD / LCD Satellite TV |Centrally Heated|International Switch Plugs (on request)|TV|Mirror|Mini Refrigerator|Electronic Weighing Machine|Local Calls Free|Work Station|Dressing Area|Luggage Rack|Bathtub	36	Taj Mahal|Fatehpur Sikri|Idgah Bus Stand|Tomb of Akbar the Great|AMIT JAGGI MEMORIAL HOSPITAL|Mugal Bazar|Dr Upadhyay Hospital|Fatehabad Road|Mehtab Bagh|U P Handicraft Bazar|TDI Mall	11	15	116	57	64	173	3.4	3.2	3.3	3.2	3.4	3.7	3.2	d552d6d703be19a6d538ca03e9110f8f
